,word,rating
18126,like,0.0
18127,THE,0.0
18128,SHINING,0.0
18129,is,0.0
18130,a,0.0
18131,good,0.0
18132,example.,0.0
18133,But,0.0
18134,Warner,0.0
18135,Bros.,0.0
18136,isn't,0.0
18137,likely,0.0
18138,to,0.0
18139,allow,0.0
18140,it.,0.0
18141,SOULTAKER,0.0
18142,was,0.0
18143,made,0.0
18144,on,0.0
18145,such,0.0
18146,a,0.0
18147,small,0.0
18148,"budget,",0.0
18149,the,0.0
18150,sound,0.0
18151,man,0.0
18152,(who,0.0
18153,was,0.0
18154,one,0.0
18155,of,0.0
18156,the,0.0
18157,only,0.0
18158,veteran,0.0
18159,techs,0.0
18160,on,0.0
18161,the,0.0
18162,crew),0.0
18163,kept,0.0
18164,telling,0.0
18165,me,0.0
18166,it,0.0
18167,would,0.0
18168,be,0.0
18169,a,0.0
18170,miracle,0.0
18171,if,0.0
18172,we,0.0
18173,managed,0.0
18174,to,0.0
18175,finish,0.0
18176,the,0.0
18177,movie.,0.0
18178,If,0.0
18179,we,0.0
18180,had,0.0
18181,used,0.0
18182,millions,0.0
18183,of,0.0
18184,dollars,0.0
18185,instead,0.0
18186,of,0.0
18187,hundreds,0.0
18188,and,0.0
18189,made,0.0
18190,something,0.0
18191,like,0.0
18192,"""Battlefield",0.0
18193,"Earth""",0.0
18194,or,0.0
18195,"""Howard",0.0
18196,the,0.0
18197,"Duck""...",0.0
18198,On,0.0
18199,the,0.0
18200,bright,0.0
18201,"side,",0.0
18202,"""Soultaker""",0.0
18203,made,0.0
18204,a,0.0
18205,significant,0.0
18206,"profit,",0.0
18207,and,0.0
18208,in,0.0
18209,the,0.0
18210,"end,",0.0
18211,for,0.0
18212,all,0.0
18213,"filmmakers,",0.0
18214,that's,0.0
18215,what,0.0
18216,your,0.0
18217,job,0.0
18218,is,0.0
18219,--,0.0
18220,to,0.0
18221,try,0.0
18222,to,0.0
18223,make,0.0
18224,sure,0.0
18225,the,0.0
18226,investors,0.0
18227,come,0.0
18228,out,0.0
18229,on,0.0
18230,top.,0.0
18231,At,0.0
18232,least,0.0
18233,we,0.0
18234,did,0.0
18235,that,0.0
18236,--,0.0
18237,long,0.0
18238,before,0.0
18239,it,0.0
18240,was,0.0
18241,sliced,0.0
18242,and,0.0
18243,diced,0.0
18244,and,0.0
18245,served,0.0
18246,up,0.0
18247,for,0.0
18248,breakfast.,0.0
18249,This,0.0
18250,flick,0.0
18251,was,0.0
18252,the,0.0
18253,introduction,0.0
18254,for,0.0
18255,a,0.0
18256,lot,0.0
18257,of,0.0
18258,us,0.0
18259,to,0.0
18260,the,0.0
18261,works,0.0
18262,of,0.0
18263,K,0.0
18264,Gordon,0.0
18265,Murray.,0.0
18266,That's,0.0
18267,because,0.0
18268,it,0.0
18269,was,0.0
18270,easy,0.0
18271,to,0.0
18272,find.,0.0
18273,It,0.0
18274,was,0.0
18275,on,0.0
18276,every,0.0
18277,public,0.0
18278,domain,0.0
18279,label,0.0
18280,in,0.0
18281,the,0.0
18282,VHS,0.0
18283,"era,",0.0
18284,and,0.0
18285,before,0.0
18286,"that,",0.0
18287,a,0.0
18288,late,0.0
18289,night,0.0
18290,t.v.,0.0
18291,cult,0.0
18292,"classic,",0.0
18293,double,0.0
18294,knee,0.0
18295,thigh,0.0
18296,slapper.,0.0
18297,"Besides,",0.0
18298,HOW,0.0
18299,do,0.0
18300,you,0.0
18301,resist,0.0
18302,the,0.0
18303,title?,0.0
18304,For,0.0
18305,late,0.0
18306,"comers,",0.0
18307,a,0.0
18308,brief,0.0
18309,explanation,0.0
18310,of,0.0
18311,it's,0.0
18312,merit:,0.0
18313,Florida,0.0
18314,wheeler,0.0
18315,dealer,0.0
18316,K.,0.0
18317,Gordon,0.0
18318,Murray,0.0
18319,imported,0.0
18320,Mexican,0.0
18321,horror,0.0
18322,"films,",0.0
18323,dubbed,0.0
18324,them,0.0
18325,into,0.0
18326,"English,",0.0
18327,then,0.0
18328,made,0.0
18329,a,0.0
18330,mint,0.0
18331,with,0.0
18332,them,0.0
18333,at,0.0
18334,the,0.0
18335,drive,0.0
18336,in.,0.0
18337,The,0.0
18338,Mexican,0.0
18339,ORIGINALS,0.0
18340,were,0.0
18341,weird,0.0
18342,enough,0.0
18343,to,0.0
18344,begin,0.0
18345,with;,0.0
18346,American,0.0
18347,boundaries,0.0
18348,and,0.0
18349,accepted,0.0
18350,horror,0.0
18351,film,0.0
18352,conventions,0.0
18353,were,0.0
18354,cheerfully,0.0
18355,disregarded.,0.0
18356,"Great,",0.0
18357,great,0.0
18358,set,0.0
18359,design,0.0
18360,and,0.0
18361,lighting,0.0
18362,were,0.0
18363,placed,0.0
18364,beside,0.0
18365,weird,0.0
18366,or,0.0
18367,laughable,0.0
18368,special,0.0
18369,effects.,0.0
18370,NOTHING,0.0
18371,in,0.0
18372,Hollywood,0.0
18373,was,0.0
18374,as,0.0
18375,close,0.0
18376,as,0.0
18377,these,0.0
18378,were,0.0
18379,to,0.0
18380,out,0.0
18381,and,0.0
18382,out,0.0
18383,strange.,0.0
18384,"Now,",0.0
18385,mix,0.0
18386,in,0.0
18387,Catholic,0.0
18388,influenced,0.0
18389,social,0.0
18390,"conventions,",0.0
18391,Mexican,0.0
18392,folk,0.0
18393,"lore,",0.0
18394,and,0.0
18395,we,0.0
18396,are,0.0
18397,not,0.0
18398,in,0.0
18399,Kansas,0.0
18400,anymore.,0.0
18401,Add,0.0
18402,to,0.0
18403,THAT,0.0
18404,the,0.0
18405,English,0.0
18406,scripts,0.0
18407,they,0.0
18408,were,0.0
18409,dubbed,0.0
18410,into.,0.0
18411,Most,0.0
18412,were,0.0
18413,written,0.0
18414,by,0.0
18415,Reuban,0.0
18416,"Guberman,",0.0
18417,who,0.0
18418,wanted,0.0
18419,words,0.0
18420,to,0.0
18421,match,0.0
18422,movements,0.0
18423,of,0.0
18424,the,0.0
18425,actors,0.0
18426,lips,0.0
18427,ON,0.0
18428,"SCREEN,",0.0
18429,not,0.0
18430,the,0.0
18431,literal,0.0
18432,translation.,0.0
18433,As,0.0
18434,a,0.0
18435,result,0.0
18436,the,0.0
18437,American,0.0
18438,soundtracks,0.0
18439,tended,0.0
18440,to,0.0
18441,run,0.0
18442,from,0.0
18443,overwrought,0.0
18444,to,0.0
18445,down,0.0
18446,right,0.0
18447,loopy.,0.0
18448,There's,0.0
18449,even,0.0
18450,a,0.0
18451,fan,0.0
18452,web,0.0
18453,site,0.0
18454,for,0.0
18455,Murray,0.0
18456,that,0.0
18457,prints,0.0
18458,the,0.0
18459,"best,",0.0
18460,most,0.0
18461,over,0.0
18462,the,0.0
18463,top,0.0
18464,lines,0.0
18465,for,0.0
18466,each,0.0
18467,movie.,0.0
18468,First,0.0
18469,time,0.0
18470,viewers,0.0
18471,to,0.0
18472,the,0.0
18473,films,0.0
18474,complain,0.0
18475,about,0.0
18476,the,0.0
18477,"pacing,",0.0
18478,the,0.0
18479,purple,0.0
18480,"prose,",0.0
18481,the,0.0
18482,production,0.0
18483,values,0.0
18484,and,0.0
18485,are,0.0
18486,told,0.0
18487,it's,0.0
18488,SUPPOSED,0.0
18489,to,0.0
18490,be,0.0
18491,that,0.0
18492,way..while,0.0
18493,the,0.0
18494,people,0.0
18495,laugh,0.0
18496,with,0.0
18497,enjoyment,0.0
18498,over,0.0
18499,things,0.0
18500,normally,0.0
18501,considered,0.0
18502,fatal,0.0
18503,film,0.0
18504,flaws.,0.0
18505,It,0.0
18506,all,0.0
18507,must,0.0
18508,be,0.0
18509,very,0.0
18510,confusing,0.0
18511,if,0.0
18512,you,0.0
18513,don't,0.0
18514,have,0.0
18515,a,0.0
18516,taste,0.0
18517,for,0.0
18518,it.,0.0
18519,This,0.0
18520,one,0.0
18521,was,0.0
18522,made,0.0
18523,back,0.0
18524,to,0.0
18525,back,0.0
18526,in,0.0
18527,1957,0.0
18528,with,0.0
18529,the,0.0
18530,two,0.0
18531,previous,0.0
18532,films,0.0
18533,in,0.0
18534,the,0.0
18535,series;,0.0
18536,THE,0.0
18537,AZTEC,0.0
18538,MUMMY,0.0
18539,and,0.0
18540,CURSE,0.0
18541,OF,0.0
18542,THE,0.0
18543,AZTEC,0.0
18544,MUMMY.,0.0
18545,All,0.0
18546,three,0.0
18547,are,0.0
18548,now,0.0
18549,available,0.0
18550,on,0.0
18551,the,0.0
18552,3,0.0
18553,disc,0.0
18554,AZTEC,0.0
18555,MUMMY,0.0
18556,COLLECTION,0.0
18557,(BCI),0.0
18558,and,0.0
18559,it's,0.0
18560,about,0.0
18561,time.,0.0
18562,It,0.0
18563,has,0.0
18564,the,0.0
18565,K,0.0
18566,Gordon,0.0
18567,Murray,0.0
18568,version,0.0
18569,on,0.0
18570,one,0.0
18571,"side,",0.0
18572,the,0.0
18573,original,0.0
18574,Mexican,0.0
18575,production,0.0
18576,on,0.0
18577,the,0.0
18578,other,0.0
18579,side.,0.0
18580,The,0.0
18581,contrast,0.0
18582,between,0.0
18583,the,0.0
18584,two,0.0
18585,is,0.0
18586,fascinating.,0.0
18587,A,0.0
18588,lot,0.0
18589,of,0.0
18590,the,0.0
18591,times,0.0
18592,the,0.0
18593,original,0.0
18594,Spanish,0.0
18595,is,0.0
18596,not,0.0
18597,much,0.0
18598,saner.,0.0
18599,ROBOT/MUMMY,0.0
18600,starts,0.0
18601,off,0.0
18602,with,0.0
18603,a,0.0
18604,nice,0.0
18605,long,0.0
18606,flashback,0.0
18607,bringing,0.0
18608,you,0.0
18609,up,0.0
18610,to,0.0
18611,speed,0.0
18612,on,0.0
18613,the,0.0
18614,previous,0.0
18615,"episodes,",0.0
18616,sort,0.0
18617,of..continuity,0.0
18618,was,0.0
18619,tossed,0.0
18620,out,0.0
18621,the,0.0
18622,window,0.0
18623,in,0.0
18624,number,0.0
18625,"two,",0.0
18626,and,0.0
18627,it's,0.0
18628,downhill,0.0
18629,from,0.0
18630,"there,",0.0
18631,logic,0.0
18632,wise.,0.0
18633,You,0.0
18634,don't,0.0
18635,even,0.0
18636,get,0.0
18637,The,0.0
18638,Angel,0.0
18639,"back,",0.0
18640,or,0.0
18641,any,0.0
18642,mention,0.0
18643,of,0.0
18644,him,0.0
18645,in,0.0
18646,this,0.0
18647,final,0.0
18648,episode.,0.0
18649,"Names,",0.0
18650,"places,",0.0
18651,even,0.0
18652,family,0.0
18653,trees,0.0
18654,switch,0.0
18655,between,0.0
18656,films.,0.0
18657,After,0.0
18658,a,0.0
18659,"while,",0.0
18660,you,0.0
18661,start,0.0
18662,LOOKING,0.0
18663,for,0.0
18664,the,0.0
18665,continuity,0.0
18666,changes.,0.0
18667,By,0.0
18668,"now,",0.0
18669,the,0.0
18670,series,0.0
18671,villain,0.0
18672,Doc,0.0
18673,Krupp,0.0
18674,is,0.0
18675,totally,0.0
18676,pig,0.0
18677,biting,0.0
18678,"mad,",0.0
18679,nearly,0.0
18680,drooling,0.0
18681,with,0.0
18682,dementia,0.0
18683,and,0.0
18684,STILL,0.0
18685,wants,0.0
18686,to,0.0
18687,steal,0.0
18688,the,0.0
18689,Aztec,0.0
18690,breastplate.,0.0
18691,Rosita,0.0
18692,Arenas,0.0
18693,is,0.0
18694,sent,0.0
18695,back,0.0
18696,to,0.0
18697,the,0.0
18698,past,0.0
18699,with,0.0
18700,another,0.0
18701,nice,0.0
18702,edit,0.0
18703,of,0.0
18704,the,0.0
18705,AZTEC,0.0
18706,MUMMY,0.0
18707,floor,0.0
18708,"show,",0.0
18709,and,0.0
18710,wanders,0.0
18711,out,0.0
18712,into,0.0
18713,the,0.0
18714,dark,0.0
18715,in,0.0
18716,her,0.0
18717,nightie,0.0
18718,to,0.0
18719,help,0.0
18720,find,0.0
18721,that,0.0
18722,doggone,0.0
18723,breastplate,0.0
18724,again.,0.0
18725,The,0.0
18726,mummy,0.0
18727,isn't,0.0
18728,any,0.0
18729,happier,0.0
18730,with,0.0
18731,this,0.0
18732,then,0.0
18733,he,0.0
18734,was,0.0
18735,last,0.0
18736,time.,0.0
18737,The,0.0
18738,robot,0.0
18739,actually,0.0
18740,has,0.0
18741,a,0.0
18742,production,0.0
18743,credit.,0.0
18744,It,0.0
18745,was,0.0
18746,made,0.0
18747,by,0.0
18748,'Viana,0.0
18749,&,0.0
18750,Co,0.0
18751,S.A.'.,0.0
18752,I,0.0
18753,mention,0.0
18754,"this,",0.0
18755,because,0.0
18756,it,0.0
18757,looks,0.0
18758,like,0.0
18759,the,0.0
18760,grips,0.0
18761,came,0.0
18762,up,0.0
18763,with,0.0
18764,it,0.0
18765,between,0.0
18766,takes,0.0
18767,on,0.0
18768,a,0.0
18769,slow,0.0
18770,afternoon,0.0
18771,when,0.0
18772,the,0.0
18773,real,0.0
18774,costume,0.0
18775,went,0.0
18776,walkabout.,0.0
18777,Nope.,0.0
18778,This,0.0
18779,was,0.0
18780,PLANNED.,0.0
18781,Wait,0.0
18782,until,0.0
18783,you,0.0
18784,see,0.0
18785,the,0.0
18786,controller,0.0
18787,it,0.0
18788,runs,0.0
18789,from.,0.0
18790,X,0.0
18791,"box,",0.0
18792,where,0.0
18793,WERE,0.0
18794,you,0.0
18795,when,0.0
18796,Krupp,0.0
18797,NEEDED,0.0
18798,you???,0.0
18799,The,0.0
18800,Robot,0.0
18801,LOOKS,0.0
18802,crushed,0.0
18803,to,0.0
18804,death,0.0
18805,at,0.0
18806,the,0.0
18807,"end,",0.0
18808,but,0.0
18809,actually,0.0
18810,came,0.0
18811,back,0.0
18812,in,0.0
18813,two,0.0
18814,more,0.0
18815,Mexican,0.0
18816,made,0.0
18817,movies..it,0.0
18818,had,0.0
18819,a,0.0
18820,FAN,0.0
18821,BASE..,0.0
18822,All,0.0
18823,in,0.0
18824,"all,",0.0
18825,a,0.0
18826,funny,0.0
18827,quirky,0.0
18828,finish,0.0
18829,to,0.0
18830,a,0.0
18831,three,0.0
18832,movie,0.0
18833,series.,0.0
18834,Sit,0.0
18835,back,0.0
18836,and,0.0
18837,enjoy.,0.0
18838,SPOILERS,0.0
18839,Don't,0.0
18840,get,0.0
18841,me,0.0
18842,wrong...I,0.0
18843,know,0.0
18844,this,0.0
18845,is,0.0
18846,a,0.0
18847,terrible,0.0
18848,movie.,0.0
18849,But,0.0
18850,let,0.0
18851,me,0.0
18852,point,0.0
18853,out,0.0
18854,a,0.0
18855,few,0.0
18856,things,0.0
18857,that,0.0
18858,make,0.0
18859,it,0.0
18860,an,0.0
18861,enjoyably,0.0
18862,terrible,0.0
18863,"movie,",0.0
18864,and,0.0
18865,even,0.0
18866,a,0.0
18867,few,0.0
18868,things,0.0
18869,that,0.0
18870,reveal,0.0
18871,that,0.0
18872,it,0.0
18873,may,0.0
18874,not,0.0
18875,have,0.0
18876,started,0.0
18877,out,0.0
18878,so,0.0
18879,terrible,0.0
18880,to,0.0
18881,begin,0.0
18882,with.,0.0
18883,The,0.0
18884,plot,0.0
18885,is,0.0
18886,a,0.0
18887,standard,0.0
18888,werewolf,0.0
18889,cliche,0.0
18890,with,0.0
18891,bats,0.0
18892,substituting,0.0
18893,for,0.0
18894,"wolves,",0.0
18895,as,0.0
18896,Moss,0.0
18897,and,0.0
18898,McAndrew,0.0
18899,make,0.0
18900,an,0.0
18901,unwise,0.0
18902,decision,0.0
18903,to,0.0
18904,veer,0.0
18905,from,0.0
18906,their,0.0
18907,cave-exploring,0.0
18908,party,0.0
18909,and,0.0
18910,fall,0.0
18911,into,0.0
18912,a,0.0
18913,"pit,",0.0
18914,where,0.0
18915,they,0.0
18916,are,0.0
18917,attacked,0.0
18918,by,0.0
18919,a,0.0
18920,bat.,0.0
18921,The,0.0
18922,bat,0.0
18923,bites,0.0
18924,Moss,0.0
18925,and,0.0
18926,immediately,0.0
18927,the,0.0
18928,kookiness,0.0
18929,"begins,",0.0
18930,with,0.0
18931,Moss,0.0
18932,suddenly,0.0
18933,launching,0.0
18934,into,0.0
18935,convulsions,0.0
18936,at,0.0
18937,inopportune,0.0
18938,moments.,0.0
18939,The,0.0
18940,minimal,0.0
18941,special,0.0
18942,"effects,",0.0
18943,by,0.0
18944,Stan,0.0
18945,Winston,0.0
18946,no,0.0
18947,"less,",0.0
18948,allow,0.0
18949,for,0.0
18950,a,0.0
18951,single,0.0
18952,bat-hand,0.0
18953,and,0.0
18954,a,0.0
18955,climactic,0.0
18956,"bat-head,",0.0
18957,but,0.0
18958,other,0.0
18959,than,0.0
18960,that,0.0
18961,we,0.0
18962,just,0.0
18963,have,0.0
18964,to,0.0
18965,use,0.0
18966,our,0.0
18967,imaginations,0.0
18968,to,0.0
18969,picture,0.0
18970,the,0.0
18971,doctor's,0.0
18972,alter-ego.,0.0
18973,All,0.0
18974,we,0.0
18975,really,0.0
18976,see,0.0
18977,of,0.0
18978,the,0.0
18979,much-mentioned,0.0
18980,murders,0.0
18981,are,0.0
18982,a,0.0
18983,couple,0.0
18984,of,0.0
18985,point-of-view,0.0
18986,shots,0.0
18987,of,0.0
18988,the,0.0
18989,victims,0.0
18990,cowering,0.0
18991,from,0.0
18992,the,0.0
18993,"""monster"".",0.0
18994,"Yes,",0.0
18995,the,0.0
18996,horror,0.0
18997,is,0.0
18998,annoyingly,0.0
18999,non-existent,0.0
19000,in,0.0
19001,this,0.0
19002,"picture,",0.0
19003,but,0.0
19004,look,0.0
19005,at,0.0
19006,what,0.0
19007,else,0.0
19008,we,0.0
19009,have,0.0
19010,to,0.0
19011,make,0.0
19012,up,0.0
19013,for,0.0
19014,it.,0.0
19015,First,0.0
19016,of,0.0
19017,"all,",0.0
19018,a,0.0
19019,wonderful,0.0
19020,characterization,0.0
19021,of,0.0
19022,a,0.0
19023,distressed,0.0
19024,b-movie,0.0
19025,wife,0.0
19026,by,0.0
19027,McAndrew.,0.0
19028,"Second,",0.0
19029,there,0.0
19030,is,0.0
19031,Michael,0.0
19032,"Pataki,",0.0
19033,a,0.0
19034,veteran,0.0
19035,of,0.0
19036,grade-Z,0.0
19037,silliness,0.0
19038,like,0.0
19039,"""Grave",0.0
19040,of,0.0
19041,the,0.0
19042,"Vampire""",0.0
19043,and,0.0
19044,"""Dracula's",0.0
19045,"Dog"".",0.0
19046,Come,0.0
19047,to,0.0
19048,think,0.0
19049,of,0.0
19050,"it,",0.0
19051,he,0.0
19052,must,0.0
19053,have,0.0
19054,only,0.0
19055,liked,0.0
19056,to,0.0
19057,appear,0.0
19058,in,0.0
19059,offbeat,0.0
19060,vampire,0.0
19061,films.,0.0
19062,Last,0.0
19063,and,0.0
19064,best,0.0
19065,is,0.0
19066,the,0.0
19067,brief,0.0
19068,appearance,0.0
19069,of,0.0
19070,Arthur,0.0
19071,Space,0.0
19072,as,0.0
19073,a,0.0
19074,tramp,0.0
19075,that,0.0
19076,Moss,0.0
19077,briefly,0.0
19078,encounters.,0.0
19079,Hardcore,0.0
19080,fans,0.0
19081,of,0.0
19082,the,0.0
19083,genre,0.0
19084,may,0.0
19085,recognize,0.0
19086,him,0.0
19087,as,0.0
19088,the,0.0
19089,zany,0.0
19090,cannibal,0.0
19091,husband,0.0
19092,in,0.0
19093,"""Terror",0.0
19094,"House"",",0.0
19095,aka,0.0
19096,"""Folks",0.0
19097,at,0.0
19098,Red,0.0
19099,Wolfe,0.0
19100,"Inn"".",0.0
19101,The,0.0
19102,locations,0.0
19103,are,0.0
19104,bizarre,0.0
19105,but,0.0
19106,effective.,0.0
19107,One,0.0
19108,other,0.0
19109,reviewer,0.0
19110,mentioned,0.0
19111,the,0.0
19112,jarring,0.0
19113,shift,0.0
19114,between,0.0
19115,snow-covered,0.0
19116,mountains,0.0
19117,and,0.0
19118,the,0.0
19119,"desert,",0.0
19120,and,0.0
19121,this,0.0
19122,movie,0.0
19123,seems,0.0
19124,to,0.0
19125,take,0.0
19126,place,0.0
19127,in,0.0
19128,a,0.0
19129,no-man's,0.0
19130,land,0.0
19131,of,0.0
19132,uninhabited,0.0
19133,trailer,0.0
19134,"parks,",0.0
19135,"shacks,",0.0
19136,"motels,",0.0
19137,"caves,",0.0
19138,and,0.0
19139,hospitals.,0.0
19140,The,0.0
19141,fate,0.0
19142,the,0.0
19143,befalls,0.0
19144,the,0.0
19145,obnoxious,0.0
19146,sheriff,0.0
19147,is,0.0
19148,poorly,0.0
19149,realized,0.0
19150,but,0.0
19151,undeniably,0.0
19152,creepy.,0.0
19153,I,0.0
19154,remember,0.0
19155,seeing,0.0
19156,the,0.0
19157,horrendous,0.0
19158,movie,0.0
19159,"""Bats"",",0.0
19160,made,0.0
19161,on,0.0
19162,a,0.0
19163,budget,0.0
19164,light-years,0.0
19165,ahead,0.0
19166,of,0.0
19167,this,0.0
19168,"film,",0.0
19169,and,0.0
19170,it,0.0
19171,wasn't,0.0
19172,any,0.0
19173,worse,0.0
19174,than,0.0
19175,what,0.0
19176,"""Bats""",0.0
19177,offered.,0.0
19178,While,0.0
19179,the,0.0
19180,wife's,0.0
19181,inability,0.0
19182,to,0.0
19183,figure,0.0
19184,out,0.0
19185,what's,0.0
19186,happening,0.0
19187,is,0.0
19188,a,0.0
19189,little,0.0
19190,"annoying,",0.0
19191,it,0.0
19192,does,0.0
19193,make,0.0
19194,for,0.0
19195,an,0.0
19196,intriguing,0.0
19197,and,0.0
19198,eerie,0.0
19199,"conclusion,",0.0
19200,where,0.0
19201,she,0.0
19202,seems,0.0
19203,to,0.0
19204,befall,0.0
19205,the,0.0
19206,same,0.0
19207,fate,0.0
19208,as,0.0
19209,her,0.0
19210,husband,0.0
19211,and,0.0
19212,wanders,0.0
19213,into,0.0
19214,the,0.0
19215,cave,0.0
19216,amid,0.0
19217,the,0.0
19218,flutter,0.0
19219,of,0.0
19220,bats.,0.0
19221,The,0.0
19222,silly,0.0
19223,world,0.0
19224,that,0.0
19225,this,0.0
19226,movie,0.0
19227,creates,0.0
19228,is,0.0
19229,not,0.0
19230,without,0.0
19231,its,0.0
19232,"charms,",0.0
19233,although,0.0
19234,you,0.0
19235,have,0.0
19236,to,0.0
19237,be,0.0
19238,a,0.0
19239,little,0.0
19240,patient,0.0
19241,to,0.0
19242,stick,0.0
19243,with,0.0
19244,it,0.0
19245,until,0.0
19246,the,0.0
19247,end.,0.0
19248,There's,0.0
19249,something,0.0
19250,cool,0.0
19251,about,0.0
19252,films,0.0
19253,that,0.0
19254,are,0.0
19255,this,0.0
19256,void,0.0
19257,of,0.0
19258,"substance,",0.0
19259,and,0.0
19260,the,0.0
19261,emptiness,0.0
19262,of,0.0
19263,this,0.0
19264,one,0.0
19265,gives,0.0
19266,it,0.0
19267,a,0.0
19268,certain,0.0
19269,style,0.0
19270,by,0.0
19271,default.,0.0
19272,"Bleakness,",0.0
19273,in,0.0
19274,every,0.0
19275,sense,0.0
19276,of,0.0
19277,the,0.0
19278,word.,0.0
19279,This,0.0
19280,film,0.0
19281,has,0.0
19282,made,0.0
19283,e,0.0
19284,mad.,0.0
19285,I,0.0
19286,believe,0.0
19287,the,0.0
19288,original,0.0
19289,of,0.0
19290,this,0.0
19291,film,0.0
19292,",'The",0.0
19293,"Mask',",0.0
19294,was,0.0
19295,an,0.0
19296,awesome,0.0
19297,"film,",0.0
19298,worth,0.0
19299,buying,0.0
19300,and,0.0
19301,watching,0.0
19302,a,0.0
19303,lot.,0.0
19304,I,0.0
19305,strongly,0.0
19306,believed,0.0
19307,that,0.0
19308,they,0.0
19309,should,0.0
19310,make,0.0
19311,a,0.0
19312,"sequel,",0.0
19313,but,0.0
19314,when,0.0
19315,i,0.0
19316,saw,0.0
19317,"this,",0.0
19318,i,0.0
19319,thought,0.0
19320,again.,0.0
19321,This,0.0
19322,film,0.0
19323,has,0.0
19324,spoilt,0.0
19325,the,0.0
19326,whole,0.0
19327,idea,0.0
19328,of,0.0
19329,'The,0.0
19330,Mask'.,0.0
19331,Mask,0.0
19332,mode?,0.0
19333,A,0.0
19334,baby,0.0
19335,flying,0.0
19336,around,0.0
19337,in,0.0
19338,a,0.0
19339,room?,0.0
19340,My,0.0
19341,little,0.0
19342,brother,0.0
19343,who,0.0
19344,is,0.0
19345,seven,0.0
19346,didn't,0.0
19347,even,0.0
19348,"laugh,",0.0
19349,and,0.0
19350,he,0.0
19351,is,0.0
19352,into,0.0
19353,these,0.0
19354,childish,0.0
19355,"movies,",0.0
19356,but,0.0
19357,this,0.0
19358,was,0.0
19359,worse.,0.0
19360,A,0.0
19361,load,0.0
19362,of,0.0
19363,crap!!,0.0
19364,I,0.0
19365,am,0.0
19366,telling,0.0
19367,you,0.0
19368,"now,",0.0
19369,please,0.0
19370,do,0.0
19371,not,0.0
19372,watch,0.0
19373,this,0.0
19374,"film,",0.0
19375,it,0.0
19376,is,0.0
19377,a,0.0
19378,waste,0.0
19379,of,0.0
19380,money,0.0
19381,and,0.0
19382,a,0.0
19383,waste,0.0
19384,of,0.0
19385,time.,0.0
19386,Instead,0.0
19387,you,0.0
19388,could,0.0
19389,actually,0.0
19390,be,0.0
19391,having,0.0
19392,fun!,0.0
19393,Watch,0.0
19394,'The,0.0
19395,"Mask',",0.0
19396,but,0.0
19397,do,0.0
19398,"not,",0.0
19399,I,0.0
19400,repeat,0.0
19401,do,0.0
19402,"NOT,",0.0
19403,watch,0.0
19404,this,0.0
19405,hunk,0.0
19406,of,0.0
19407,junk.,0.0
19408,Thank,0.0
19409,you.,0.0
19410,This,0.0
19411,film,0.0
19412,tries,0.0
19413,to,0.0
19414,show,0.0
19415,you,0.0
19416,the,0.0
19417,importance,0.0
19418,of,0.0
19419,parents,0.0
19420,to,0.0
19421,a,0.0
19422,child,0.0
19423,and,0.0
19424,how,0.0
19425,if,0.0
19426,they,0.0
19427,are,0.0
19428,not,0.0
19429,around,0.0
19430,bad,0.0
19431,things,0.0
19432,can,0.0
19433,"happen,",0.0
19434,but,0.0
19435,it,0.0
19436,fails,0.0
19437,in,0.0
19438,so,0.0
19439,many,0.0
19440,ways.,0.0
19441,The,0.0
19442,main,0.0
19443,reason,0.0
19444,it,0.0
19445,fails,0.0
19446,is,0.0
19447,that,0.0
19448,I,0.0
19449,could,0.0
19450,find,0.0
19451,very,0.0
19452,little,0.0
19453,to,0.0
19454,actually,0.0
19455,blame,0.0
19456,the,0.0
19457,parents,0.0
19458,on.,0.0
19459,The,0.0
19460,movie,0.0
19461,starts,0.0
19462,of,0.0
19463,with,0.0
19464,this,0.0
19465,guy,0.0
19466,accusing,0.0
19467,his,0.0
19468,parents,0.0
19469,and,0.0
19470,blaming,0.0
19471,them,0.0
19472,for,0.0
19473,the,0.0
19474,fact,0.0
19475,he,0.0
19476,had,0.0
19477,committed,0.0
19478,manslaughter,0.0
19479,then,0.0
19480,the,0.0
19481,movie,0.0
19482,flashes,0.0
19483,back,0.0
19484,and,0.0
19485,shows,0.0
19486,what,0.0
19487,led,0.0
19488,up,0.0
19489,to,0.0
19490,that,0.0
19491,point.,0.0
19492,"Unfortunately,",0.0
19493,other,0.0
19494,than,0.0
19495,a,0.0
19496,couple,0.0
19497,of,0.0
19498,instances,0.0
19499,right,0.0
19500,at,0.0
19501,the,0.0
19502,beginning,0.0
19503,of,0.0
19504,the,0.0
19505,story,0.0
19506,for,0.0
19507,the,0.0
19508,most,0.0
19509,parts,0.0
19510,the,0.0
19511,parents,0.0
19512,aren't,0.0
19513,really,0.0
19514,responsible.,0.0
19515,The,0.0
19516,thing,0.0
19517,that,0.0
19518,gets,0.0
19519,this,0.0
19520,kid,0.0
19521,in,0.0
19522,trouble,0.0
19523,are,0.0
19524,the,0.0
19525,constant,0.0
19526,lies,0.0
19527,and,0.0
19528,the,0.0
19529,fact,0.0
19530,he,0.0
19531,is,0.0
19532,a,0.0
19533,bit,0.0
19534,stupid.,0.0
19535,I,0.0
19536,mean,0.0
19537,a,0.0
19538,lot,0.0
19539,of,0.0
19540,people,0.0
19541,have,0.0
